label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
A,0.33699607849121094,0.774702787399292,-2.411894968190609e-07,0.41356930136680603,0.6777270436286926,-0.018619831651449203,0.47246626019477844,0.5831751823425293,-0.04016341641545296,0.5082678198814392,0.5046324729919434,-0.06053874269127846,0.5221547484397888,0.4286136329174042,-0.0765765905380249,0.39133089780807495,0.5147558450698853,-0.06708720326423645,0.5012054443359375,0.5775327682495117,-0.10443077236413956,0.4892967939376831,0.6191593408584595,-0.11739279329776764,0.45736396312713623,0.6083641052246094,-0.124689482152462,0.35005080699920654,0.569950520992279,-0.07763010263442993,0.48315632343292236,0.6407398581504822,-0.11007194966077805,0.46440693736076355,0.6688094735145569,-0.10565098375082016,0.4271552562713623,0.6566795706748962,-0.10591035336256027,0.32303816080093384,0.6405186057090759,-0.08943220227956772,0.4437491297721863,0.6992377042770386,-0.11514811962842941,0.43013742566108704,0.7194057106971741,-0.09741929173469543,0.4005235731601715,0.7076847553253174,-0.08798296749591827,0.30546092987060547,0.7118620276451111,-0.10330713540315628,0.39884576201438904,0.7591196894645691,-0.11662891507148743,0.39548349380493164,0.7617065906524658,-0.10630187392234802,0.37050873041152954,0.7401382923126221,-0.10172759741544724
B,0.34453409910202026,0.5773981809616089,3.3000802091009973e-07,0.37588170170783997,0.5344479084014893,-0.0015874386299401522,0.42452916502952576,0.5022767782211304,-0.015455751679837704,0.4722725749015808,0.5023038387298584,-0.03106917440891266,0.507561445236206,0.5155255198478699,-0.047305651009082794,0.44097182154655457,0.438262015581131,-0.028594110161066055,0.5139097571372986,0.4765048027038574,-0.049552325159311295,0.5423033833503723,0.5080504417419434,-0.0614188127219677,0.5573498010635376,0.5329803228378296,-0.0676712840795517,0.43196752667427063,0.45711469650268555,-0.03920716792345047,0.5137002468109131,0.4911571145057678,-0.05872919037938118,0.5355894565582275,0.5293392539024353,-0.0627218708395958,0.5453111529350281,0.5592524409294128,-0.06271331012248993,0.4255458414554596,0.4939669966697693,-0.04937024787068367,0.5019685626029968,0.514133095741272,-0.06542930006980896,0.5278317928314209,0.5462378859519958,-0.06386159360408783,0.5402461290359497,0.5737781524658203,-0.05947571620345116,0.4200190305709839,0.5430819392204285,-0.05938127264380455,0.4771322011947632,0.5489082336425781,-0.06942741572856903,0.5112095475196838,0.5614332556724548,-0.06772960722446442,0.5363931059837341,0.57535320520401,-0.06400857865810394
H,0.4270861744880676,0.5624892115592957,1.0401251984148985e-06,0.44478169083595276,0.44230860471725464,-0.017383398488163948,0.4863380789756775,0.3430043160915375,-0.047209400683641434,0.52683025598526,0.2580673098564148,-0.07060293108224869,0.5487277507781982,0.18087932467460632,-0.0953446626663208,0.5827834010124207,0.4033030569553375,-0.08932114392518997,0.7043716311454773,0.3990912139415741,-0.11542421579360962,0.7787641286849976,0.39742302894592285,-0.12283652275800705,0.832126796245575,0.40111756324768066,-0.12210148572921753,0.5967565774917603,0.47725754976272583,-0.08680558949708939,0.7331658601760864,0.4717777967453003,-0.11599234491586685,0.8149697780609131,0.4656516909599304,-0.12102504819631577,0.8761343955993652,0.4650001525878906,-0.12004391849040985,0.6011866331100464,0.5509876608848572,-0.07797907292842865,0.7252334356307983,0.5458943843841553,-0.09388584643602371,0.8022869825363159,0.5319114923477173,-0.09092258661985397,0.8559984564781189,0.524024248123169,-0.08584033697843552,0.5957348346710205,0.6136012077331543,-0.0675414502620697,0.6907727718353271,0.605469822883606,-0.06877686083316803,0.7455232739448547,0.5941056609153748,-0.05596858263015747,0.7864764332771301,0.5809973478317261,-0.04425998777151108
E,0.7452520132064819,0.7658061385154724,-2.89608976800082e-07,0.6822909116744995,0.7452312707901001,-0.014454355463385582,0.639776885509491,0.6908838152885437,-0.035918768495321274,0.6215375661849976,0.6362448930740356,-0.057483796030282974,0.6095214486122131,0.5953066349029541,-0.0792405903339386,0.6793350577354431,0.5498487949371338,-0.051953647285699844,0.6268690824508667,0.4735463857650757,-0.0962047129869461,0.5834915041923523,0.42641401290893555,-0.123014435172081,0.5436697006225586,0.3875808119773865,-0.14252710342407227,0.7189341187477112,0.5401191115379333,-0.06403583288192749,0.622804582118988,0.6132230758666992,-0.10739541798830032,0.6420730352401733,0.6823133230209351,-0.10385224968194962,0.6750556230545044,0.6821595430374146,-0.09643509984016418,0.7505637407302856,0.5735399127006531,-0.07897637784481049,0.6580788493156433,0.6673760414123535,-0.11678929626941681,0.678431510925293,0.7190437912940979,-0.09509114176034927,0.7108206152915955,0.7079457640647888,-0.0773232951760292,0.7769629955291748,0.6244253516197205,-0.09602547436952591,0.6990930438041687,0.709371030330658,-0.12795531749725342,0.7150446772575378,0.7419408559799194,-0.11780035495758057,0.7451972961425781,0.7269190549850464,-0.1055091992020607
S,0.5441148281097412,0.4302980899810791,-2.969960348764289e-07,0.5128953456878662,0.36908257007598877,-0.0060227178037166595,0.43490129709243774,0.3266742527484894,-0.01810229942202568,0.3638097047805786,0.33547577261924744,-0.02786913327872753,0.32583296298980713,0.35494428873062134,-0.03426441550254822,0.4358464777469635,0.2712581753730774,-0.05010334029793739,0.34069937467575073,0.2945081293582916,-0.0717415064573288,0.35325396060943604,0.33223703503608704,-0.07080140709877014,0.3795054852962494,0.33694398403167725,-0.06720240414142609,0.4450852870941162,0.3244689702987671,-0.058281172066926956,0.3452451229095459,0.3787325918674469,-0.08217889070510864,0.37039005756378174,0.40373459458351135,-0.07410493493080139,0.39514783024787903,0.3903786838054657,-0.06682582944631577,0.4529176950454712,0.3899904787540436,-0.06572920829057693,0.360779732465744,0.44215360283851624,-0.08947770297527313,0.38685691356658936,0.456806480884552,-0.07567068189382553,0.4127137362957001,0.4434177875518799,-0.06349319219589233,0.45926588773727417,0.4567781388759613,-0.07218128442764282,0.3827926814556122,0.47981950640678406,-0.09091111272573471,0.3519152104854584,0.4937843084335327,-0.09007640928030014,0.3276914954185486,0.4975011348724365,-0.0877581536769867
A,0.17108993232250214,0.7338395118713379,-1.063924131017302e-07,0.22168590128421783,0.6787312626838684,-0.03086855821311474,0.2868691384792328,0.5972037315368652,-0.06320485472679138,0.3212178647518158,0.5287361741065979,-0.08970162272453308,0.3334164023399353,0.4505819082260132,-0.11233330518007278,0.20299699902534485,0.6249060034751892,-0.12331832945346832,0.3005561828613281,0.6303514242172241,-0.17417234182357788,0.3055803179740906,0.6550378799438477,-0.1884717345237732,0.28423354029655457,0.6581823229789734,-0.193290114402771,0.17002049088478088,0.6834568977355957,-0.13030490279197693,0.2824319005012512,0.705536961555481,-0.1823708564043045,0.28037524223327637,0.7210941910743713,-0.17955748736858368,0.2502952814102173,0.7107520699501038,-0.1773572713136673,0.1531902253627777,0.7507427930831909,-0.13637138903141022,0.26028937101364136,0.7769263386726379,-0.1806347817182541,0.2564937472343445,0.7923170924186707,-0.16303512454032898,0.2328316569328308,0.7788418531417847,-0.1503736674785614,0.14786779880523682,0.8194068670272827,-0.1436113566160202,0.23192109167575836,0.8538506627082825,-0.17633028328418732,0.2337437868118286,0.8570892214775085,-0.16979876160621643,0.21692517399787903,0.8341814279556274,-0.1659761369228363
Q,0.6855263113975525,0.8790631294250488,-7.8408493209281e-07,0.5929731130599976,0.8439122438430786,-0.03246322274208069,0.5191864371299744,0.7610195875167847,-0.06190433353185654,0.4762094020843506,0.6886696219444275,-0.09063124656677246,0.4565781354904175,0.6144148707389832,-0.11309343576431274,0.5907568335533142,0.5474550724029541,-0.03025684505701065,0.49699634313583374,0.4881953299045563,-0.06928128749132156,0.4339260160923004,0.4791431725025177,-0.0935751348733902,0.3806913495063782,0.47509250044822693,-0.11072631180286407,0.6251662373542786,0.5400084853172302,-0.035634323954582214,0.49163323640823364,0.5499882698059082,-0.06945443898439407,0.5065776109695435,0.6485739350318909,-0.07193649560213089,0.5488938689231873,0.670660674571991,-0.07157684862613678,0.6476324200630188,0.5642791986465454,-0.047273196280002594,0.5134376287460327,0.6089255809783936,-0.07136191427707672,0.536845326423645,0.6957505941390991,-0.05025210976600647,0.5783949494361877,0.7011349201202393,-0.038793567568063736,0.6563878655433655,0.6078861355781555,-0.06536179035902023,0.5459812879562378,0.6651076078414917,-0.08815834671258926,0.5648716688156128,0.7292475700378418,-0.08034499734640121,0.6010980606079102,0.734279453754425,-0.07270967960357666
A,0.21389983594417572,0.8019453287124634,-2.6464721258889767e-07,0.25640931725502014,0.7099921703338623,-0.03173939511179924,0.30493491888046265,0.6150171160697937,-0.05280367285013199,0.33172643184661865,0.5332319736480713,-0.06966162472963333,0.34635403752326965,0.44921883940696716,-0.08653295785188675,0.2703842520713806,0.6324225068092346,-0.0884164422750473,0.27984753251075745,0.6066243052482605,-0.13286907970905304,0.26717329025268555,0.6192896962165833,-0.1527695655822754,0.2659738063812256,0.6191486716270447,-0.1668538749217987,0.22970548272132874,0.7044368386268616,-0.09725368022918701,0.2393038421869278,0.6848657727241516,-0.14726831018924713,0.23484466969966888,0.6795231103897095,-0.1605442613363266,0.23494866490364075,0.6725068688392639,-0.1719994843006134,0.19268937408924103,0.7802587151527405,-0.10697401314973831,0.19716045260429382,0.7692143321037292,-0.16380271315574646,0.20347310602664948,0.7597248554229736,-0.165739044547081,0.2127227485179901,0.7490017414093018,-0.16411525011062622,0.16121602058410645,0.850051760673523,-0.11733832955360413,0.16214627027511597,0.8504361510276794,-0.16863298416137695,0.1785888671875,0.8431993722915649,-0.17621058225631714,0.19174522161483765,0.8294906616210938,-0.17864301800727844
N,0.3896116018295288,0.4596858322620392,5.911917924095178e-07,0.46355652809143066,0.5068079233169556,-0.03460885211825371,0.5382910370826721,0.5177026987075806,-0.04833279550075531,0.605296790599823,0.518246054649353,-0.057660721242427826,0.658609926700592,0.5254496335983276,-0.06570561975240707,0.6026182770729065,0.4009011685848236,-0.02428208477795124,0.6855952739715576,0.36475372314453125,-0.04205258563160896,0.7312433123588562,0.33555641770362854,-0.05925620719790459,0.773475170135498,0.3055569529533386,-0.07295741885900497,0.5901134014129639,0.34730032086372375,-0.022646216675639153,0.6758221983909607,0.30761492252349854,-0.0451858714222908,0.7311680316925049,0.27182161808013916,-0.0699341893196106,0.7788180112838745,0.2428562343120575,-0.08746536076068878,0.5592275261878967,0.3077704608440399,-0.02384094148874283,0.6382781267166138,0.26435205340385437,-0.04445042461156845,0.6911807656288147,0.24071437120437622,-0.06120522692799568,0.7375431656837463,0.22296033799648285,-0.07224756479263306,0.5130849480628967,0.2772188186645508,-0.02789505384862423,0.5742767453193665,0.23000630736351013,-0.04742586240172386,0.6114020943641663,0.20857428014278412,-0.05511075630784035,0.6493363976478577,0.18659934401512146,-0.05902465060353279
A,0.27692583203315735,0.7585861086845398,-5.604325679087196e-07,0.29242849349975586,0.6872303485870361,-0.04599960520863533,0.3104889690876007,0.6072120666503906,-0.08836469054222107,0.32328471541404724,0.5272778868675232,-0.12515224516391754,0.328107088804245,0.4388769268989563,-0.15827549993991852,0.23305553197860718,0.6271871328353882,-0.11947082728147507,0.26875317096710205,0.6425247192382812,-0.18279330432415009,0.24233511090278625,0.6312733888626099,-0.21243101358413696,0.22571539878845215,0.6195811629295349,-0.22713594138622284,0.19720223546028137,0.7028933167457581,-0.12440002709627151,0.2599460482597351,0.7390767931938171,-0.18982549011707306,0.22328788042068481,0.7067707180976868,-0.1947275847196579,0.1963481605052948,0.6793214082717896,-0.1956251710653305,0.1819859743118286,0.7825039625167847,-0.1317409873008728,0.24076156318187714,0.8124302625656128,-0.1947793811559677,0.20429885387420654,0.7752009630203247,-0.18032963573932648,0.17721593379974365,0.7409206032752991,-0.16474078595638275,0.1783524751663208,0.8583232164382935,-0.14163777232170105,0.209918811917305,0.8789077401161194,-0.18393202126026154,0.185983344912529,0.8495603799819946,-0.17668765783309937,0.16693587601184845,0.8135992884635925,-0.17076647281646729
F,0.40752261877059937,0.17264962196350098,1.1987926882284228e-06,0.47459301352500916,0.18895360827445984,-0.01032335963100195,0.5230226516723633,0.25133663415908813,-0.04398813098669052,0.5273735523223877,0.32944178581237793,-0.07596699148416519,0.5310022830963135,0.38912856578826904,-0.10917329043149948,0.5714544057846069,0.24761058390140533,-0.10619295388460159,0.5815395712852478,0.3832104802131653,-0.15462292730808258,0.584012508392334,0.46794483065605164,-0.1849384605884552,0.5855860710144043,0.534554123878479,-0.20417289435863495,0.5243741273880005,0.22853684425354004,-0.12286284565925598,0.54380863904953,0.391804039478302,-0.1739230453968048,0.5479246377944946,0.4824005961418152,-0.19131508469581604,0.5500898957252502,0.5458981990814209,-0.20329129695892334,0.4681355655193329,0.2322598397731781,-0.1338418871164322,0.47334545850753784,0.3911862373352051,-0.165652334690094,0.46039482951164246,0.38207030296325684,-0.14935065805912018,0.453146368265152,0.3437328040599823,-0.13640297949314117,0.41637563705444336,0.2446393519639969,-0.1457148790359497,0.4239823818206787,0.36309105157852173,-0.16064131259918213,0.4195464849472046,0.3517405390739441,-0.14241255819797516,0.4170212149620056,0.3156394958496094,-0.12749823927879333
L,0.7849738001823425,0.7310709953308105,-5.6887518695702965e-08,0.7064404487609863,0.6833083033561707,-0.0030174097046256065,0.6411255598068237,0.6281636953353882,-0.004799164831638336,0.5946440100669861,0.5865433216094971,-0.01194346509873867,0.5550735592842102,0.5674473643302917,-0.01909223012626171,0.6851918697357178,0.5201430320739746,0.018894953653216362,0.6657839417457581,0.4330432116985321,-0.0008709437679499388,0.6504316926002502,0.37330135703086853,-0.020563554018735886,0.6413633823394775,0.3213590383529663,-0.036210060119628906,0.7356101274490356,0.5064647197723389,0.004933266434818506,0.721254825592041,0.43859946727752686,-0.0323113314807415,0.7217682003974915,0.522064745426178,-0.04376165196299553,0.7306398749351501,0.58006352186203,-0.04188907518982887,0.7852397561073303,0.5148341655731201,-0.01230083778500557,0.7717739939689636,0.4533330500125885,-0.04367753863334656,0.7647223472595215,0.5393021106719971,-0.028713354840874672,0.7674621343612671,0.5920481085777283,-0.0098350178450346,0.8366923928260803,0.5385298728942871,-0.03057648241519928,0.8246638774871826,0.4726187288761139,-0.046001534909009933,0.810673713684082,0.5343282222747803,-0.0285531934350729,0.8042116165161133,0.5775617957115173,-0.011560279875993729
F,0.4082661271095276,0.19411632418632507,1.2502438266892568e-06,0.4658021330833435,0.20909607410430908,-0.021343432366847992,0.5174881815910339,0.28587204217910767,-0.055161233991384506,0.5280508995056152,0.3765031695365906,-0.083248071372509,0.5373334288597107,0.4448612928390503,-0.11288139969110489,0.5548728704452515,0.26518484950065613,-0.1140064001083374,0.5678911209106445,0.4041799008846283,-0.1597185730934143,0.576095700263977,0.4998357892036438,-0.1877765953540802,0.5805566310882568,0.5718322992324829,-0.2046751230955124,0.5035818815231323,0.25973081588745117,-0.12327616661787033,0.5203614830970764,0.4227125644683838,-0.1666194051504135,0.5311922430992126,0.5181286334991455,-0.1791994571685791,0.5381385684013367,0.5828176736831665,-0.1885531097650528,0.44435256719589233,0.2693641185760498,-0.12773913145065308,0.45223140716552734,0.4285513460636139,-0.15410763025283813,0.45259085297584534,0.4317440390586853,-0.1374899297952652,0.45062196254730225,0.4071890115737915,-0.12541918456554413,0.3877723813056946,0.2854979932308197,-0.13370661437511444,0.40500694513320923,0.39898988604545593,-0.1473366767168045,0.4076465964317322,0.3916480839252472,-0.1289246827363968,0.40478864312171936,0.3637034595012665,-0.11403868347406387
Y,0.8037960529327393,0.627987265586853,3.295210433407192e-07,0.733777642250061,0.5451171398162842,0.0008269656682386994,0.7066376209259033,0.44757652282714844,0.011359562166035175,0.7005036473274231,0.36566978693008423,0.01730692945420742,0.6992772221565247,0.31429094076156616,0.023007458075881004,0.7734940648078918,0.39965298771858215,0.04710415005683899,0.7787465453147888,0.3155336380004883,0.04975575953722,0.7673500776290894,0.26083362102508545,0.042805638164281845,0.7581107020378113,0.22306987643241882,0.03585326671600342,0.818488597869873,0.4021475911140442,0.04035384953022003,0.8276134133338928,0.3052673637866974,0.043118081986904144,0.8071051239967346,0.2546082139015198,0.032133374363183975,0.7877328991889954,0.21727624535560608,0.023593299090862274,0.8587226271629333,0.41849586367607117,0.029987864196300507,0.8746199607849121,0.32220232486724854,0.02302420325577259,0.8457784652709961,0.27986061573028564,0.018175026401877403,0.8223804235458374,0.25639861822128296,0.015726320445537567,0.9081951975822449,0.4479982852935791,0.019071217626333237,0.9228800535202026,0.366397500038147,0.011348480358719826,0.9001455903053284,0.3447929620742798,0.013985112309455872,0.8734451532363892,0.33974766731262207,0.017233289778232574
T,0.30276942253112793,1.0013543367385864,3.2346247280656826e-07,0.35304564237594604,0.9586361646652222,-0.018670247867703438,0.39366406202316284,0.9102381467819214,-0.054643016308546066,0.4285537600517273,0.8708660006523132,-0.09438169747591019,0.43971389532089233,0.8289861083030701,-0.13463757932186127,0.3322204649448395,0.742231011390686,-0.07051382213830948,0.3548199534416199,0.6259902119636536,-0.12443035840988159,0.3763248324394226,0.539812445640564,-0.1556083709001541,0.38295793533325195,0.46793925762176514,-0.17508113384246826,0.2803899645805359,0.760890007019043,-0.08953781425952911,0.4023043215274811,0.7401328086853027,-0.15238672494888306,0.40924379229545593,0.8164471983909607,-0.16129076480865479,0.37693139910697937,0.8552323579788208,-0.15634490549564362,0.25227463245391846,0.8154858350753784,-0.10921278595924377,0.37572503089904785,0.8617808818817139,-0.16138438880443573,0.36842942237854004,0.9148984551429749,-0.14737676084041595,0.3323114514350891,0.9202820062637329,-0.12892484664916992,0.23663359880447388,0.8883149027824402,-0.13098376989364624,0.3365567922592163,0.9278672933578491,-0.15956394374370575,0.33336013555526733,0.9632989764213562,-0.14385201036930084,0.29925215244293213,0.9636326432228088,-0.12725278735160828
A,0.3458893597126007,0.8328661918640137,-6.219642045834917e-07,0.43044015765190125,0.7379875183105469,-0.0383455790579319,0.48271799087524414,0.6212851405143738,-0.06337478011846542,0.5188823938369751,0.5250285863876343,-0.0848260447382927,0.5422781705856323,0.42695945501327515,-0.10314503312110901,0.39590907096862793,0.5319221615791321,-0.07331037521362305,0.5319291949272156,0.6268028616905212,-0.12334205210208893,0.5212596654891968,0.6762146949768066,-0.15278151631355286,0.48129481077194214,0.6654117107391357,-0.17536428570747375,0.3434132933616638,0.5992459654808044,-0.08125677704811096,0.5089834332466125,0.7162001729011536,-0.12441151589155197,0.4901355504989624,0.7427137494087219,-0.13520659506320953,0.4464838206768036,0.7193138003349304,-0.14796093106269836,0.31146740913391113,0.6905952095985413,-0.09300265461206436,0.46041762828826904,0.7938569188117981,-0.13102775812149048,0.44387590885162354,0.8085085153579712,-0.11721263080835342,0.40326744318008423,0.7786872386932373,-0.10955756902694702,0.2879493534564972,0.7887791991233826,-0.11045470833778381,0.40082916617393494,0.8593235611915588,-0.14568106830120087,0.40070444345474243,0.8614223003387451,-0.144416943192482,0.3727370500564575,0.8406716585159302,-0.1405317783355713
Z,0.6885301470756531,0.6580185294151306,6.08179561822908e-07,0.656014621257782,0.6117162704467773,-0.008884390816092491,0.6542344093322754,0.5299407839775085,-0.016598356887698174,0.6644202470779419,0.4711220860481262,-0.026534289121627808,0.6678363084793091,0.4294908344745636,-0.03856537118554115,0.6674147844314575,0.44165804982185364,-0.011583448387682438,0.6704978942871094,0.35004180669784546,-0.0327729694545269,0.6715606451034546,0.2835334837436676,-0.050978902727365494,0.6754150390625,0.22653433680534363,-0.06377306580543518,0.6862781643867493,0.4348613917827606,-0.023920515552163124,0.6904898881912231,0.3303564190864563,-0.04482671245932579,0.6955287456512451,0.25344252586364746,-0.06390444189310074,0.7028617858886719,0.18930628895759583,-0.07616443932056427,0.7106013298034668,0.44428351521492004,-0.03790423274040222,0.7096915245056152,0.3402061462402344,-0.05820145830512047,0.714292049407959,0.26979461312294006,-0.07042139023542404,0.7204328179359436,0.21024218201637268,-0.0772603303194046,0.7371833324432373,0.4688962697982788,-0.05316146835684776,0.7356826066970825,0.38018715381622314,-0.0695350244641304,0.7375743389129639,0.32021814584732056,-0.07445880025625229,0.7407746315002441,0.2679414451122284,-0.07675054669380188
Z,0.4556194543838501,0.8143719434738159,6.861448582640151e-07,0.5038136839866638,0.7466192841529846,0.010606407187879086,0.5299309492111206,0.6660634875297546,0.011365728452801704,0.5602415800094604,0.6099364161491394,0.007628102786839008,0.5820045471191406,0.5700384378433228,0.006106799468398094,0.4427361488342285,0.5549440383911133,0.014567261561751366,0.5400334000587463,0.5184634923934937,0.0009284575353376567,0.602993905544281,0.503909170627594,-0.013998243026435375,0.6499104499816895,0.5003058314323425,-0.024663468822836876,0.4438241720199585,0.5552199482917786,0.00015845596499275416,0.5540937781333923,0.511125922203064,-0.01027001067996025,0.6199159622192383,0.5037767887115479,-0.018615461885929108,0.6701246500015259,0.4996590316295624,-0.025400055572390556,0.4597490131855011,0.5733000040054321,-0.015321210026741028,0.5702332258224487,0.5356256365776062,-0.02429836243391037,0.6316220164299011,0.5251693725585938,-0.028706584125757217,0.676502525806427,0.5204774141311646,-0.0321977436542511,0.48922520875930786,0.6061042547225952,-0.03111385367810726,0.5750848054885864,0.5759065747261047,-0.03654486685991287,0.6233080625534058,0.5664809346199036,-0.03691695258021355,0.6611578464508057,0.5599558353424072,-0.0367918498814106
M,0.6678380966186523,0.5252575874328613,7.799040986355976e-07,0.6890890002250671,0.4153049886226654,-0.02861923910677433,0.6669042706489563,0.3117162883281708,-0.05447053909301758,0.6500449180603027,0.22327372431755066,-0.07670003920793533,0.6413753628730774,0.1474216878414154,-0.10150287300348282,0.5798003077507019,0.31244519352912903,-0.06139010936021805,0.4878418445587158,0.27836138010025024,-0.08953811973333359,0.4254509210586548,0.2563362121582031,-0.1073194295167923,0.3756978511810303,0.24023224413394928,-0.11996668577194214,0.5527485609054565,0.384116530418396,-0.06694323569536209,0.4537038803100586,0.3410565257072449,-0.09561566263437271,0.3830597698688507,0.30724799633026123,-0.11598917096853256,0.329792320728302,0.2836151719093323,-0.13094624876976013,0.530470609664917,0.4589844346046448,-0.0732063502073288,0.43231067061424255,0.41066989302635193,-0.1018885001540184,0.3654409646987915,0.375864177942276,-0.12071296572685242,0.3155282139778137,0.34715184569358826,-0.13153977692127228,0.5137263536453247,0.5311599969863892,-0.08025956153869629,0.43077924847602844,0.4872323274612427,-0.10751916468143463,0.373759388923645,0.454199880361557,-0.12222326546907425,0.32687491178512573,0.42473453283309937,-0.12986372411251068
J,0.2706797122955322,0.6340476870536804,2.5408823489669885e-07,0.29881417751312256,0.5446200966835022,-0.00943009089678526,0.3617309033870697,0.45584046840667725,-0.03994739055633545,0.39781224727630615,0.3656706213951111,-0.06890109926462173,0.4085378348827362,0.28320908546447754,-0.09835860133171082,0.3942234218120575,0.4548404812812805,-0.08710360527038574,0.4986349940299988,0.44650721549987793,-0.13307185471057892,0.5611125826835632,0.4449251890182495,-0.1574581265449524,0.61134272813797,0.4465486705303192,-0.1719748079776764,0.38092589378356934,0.5031222105026245,-0.09962131083011627,0.5062400102615356,0.582556962966919,-0.15165072679519653,0.47145235538482666,0.6107134222984314,-0.1520160585641861,0.4250534474849701,0.5985647439956665,-0.1436544507741928,0.37037190794944763,0.5726628303527832,-0.10835500061511993,0.4812208116054535,0.651776134967804,-0.15035079419612885,0.4465794265270233,0.6658981442451477,-0.13139250874519348,0.40390780568122864,0.6447883248329163,-0.1105751320719719,0.3626129627227783,0.6465979814529419,-0.11548452824354172,0.4425618350505829,0.6924402117729187,-0.1382427215576172,0.41929733753204346,0.6980410814285278,-0.12117618322372437,0.39101195335388184,0.6779893636703491,-0.10430234670639038
D,0.6539076566696167,0.8991100788116455,-2.380080985631139e-07,0.580436110496521,0.8368411064147949,-0.016912240535020828,0.542605459690094,0.7560796141624451,-0.03904486820101738,0.524877667427063,0.688493013381958,-0.06357230991125107,0.5212259888648987,0.6284219622612,-0.08741610497236252,0.6394980549812317,0.6180238127708435,-0.030927905812859535,0.6340624690055847,0.5142444372177124,-0.06760168820619583,0.6288773417472839,0.43421339988708496,-0.09220801293849945,0.6209292411804199,0.3723146915435791,-0.11192924529314041,0.673577070236206,0.6358197927474976,-0.0438704751431942,0.5598022937774658,0.6122602224349976,-0.09171445667743683,0.5420956015586853,0.6869982481002808,-0.09697699546813965,0.5619496703147888,0.7216079831123352,-0.09310594946146011,0.685308039188385,0.6766243577003479,-0.0601910762488842,0.5643682479858398,0.6813530325889587,-0.09909390658140182,0.5652433037757874,0.7451604008674622,-0.07836948335170746,0.5948496460914612,0.7644902467727661,-0.059118591248989105,0.6805254220962524,0.7312249541282654,-0.08017284423112869,0.5810093283653259,0.7474895715713501,-0.11198306828737259,0.5818187594413757,0.7944475412368774,-0.10340790450572968,0.6105548143386841,0.8052635192871094,-0.09068189561367035
F,0.41095277667045593,0.21845656633377075,1.137447611654352e-06,0.4815983176231384,0.23556067049503326,-0.014285971410572529,0.536943793296814,0.3203139901161194,-0.04365163668990135,0.5449960231781006,0.4199453890323639,-0.06837193667888641,0.5427815914154053,0.49262744188308716,-0.09426584094762802,0.57140052318573,0.3172876834869385,-0.10478255152702332,0.5792742967605591,0.46884411573410034,-0.14103057980537415,0.5817327499389648,0.5566425323486328,-0.16145624220371246,0.5809861421585083,0.6217327117919922,-0.17357943952083588,0.5154265761375427,0.3173478841781616,-0.11377318203449249,0.5311484336853027,0.49059316515922546,-0.14631623029708862,0.5380411148071289,0.5789949297904968,-0.15177103877067566,0.5408092141151428,0.6370190978050232,-0.1572282314300537,0.4553529620170593,0.32911574840545654,-0.11695581674575806,0.4660254716873169,0.4960215091705322,-0.13319022953510284,0.464189350605011,0.47274404764175415,-0.11083409935235977,0.4607308804988861,0.4231588542461395,-0.09577383100986481,0.4017505347728729,0.34578564763069153,-0.12129883468151093,0.4218437075614929,0.4670601487159729,-0.1261947751045227,0.4243558645248413,0.4439472258090973,-0.10355094075202942,0.4216424226760864,0.4000174403190613,-0.08613641560077667
Z,0.4453423321247101,0.845960259437561,5.706670549443515e-07,0.5072752833366394,0.7701157331466675,0.018421314656734467,0.5367034673690796,0.6814604997634888,0.02353324368596077,0.5691285133361816,0.6185057163238525,0.02185812033712864,0.5940312147140503,0.5767328143119812,0.02179507166147232,0.4470462501049042,0.5624148845672607,0.030260620638728142,0.55080646276474,0.5210661888122559,0.023230696097016335,0.6183226704597473,0.5130487680435181,0.01000365149229765,0.6663236618041992,0.5154694318771362,-0.0004655981610994786,0.44765591621398926,0.5601717829704285,0.013296477496623993,0.565839409828186,0.512706995010376,0.01022463757544756,0.6346918344497681,0.509020209312439,0.0017761554336175323,0.6853315234184265,0.5127187967300415,-0.006133367773145437,0.4636978507041931,0.5798769593238831,-0.00421758322045207,0.5810557007789612,0.5342466235160828,-0.005403515882790089,0.6461296677589417,0.5256495475769043,-0.010220597498118877,0.6929340958595276,0.5263726115226746,-0.015559450723230839,0.49396392703056335,0.6158985495567322,-0.021688539534807205,0.5841299891471863,0.5784298181533813,-0.021832803264260292,0.6349722146987915,0.5660572648048401,-0.02115890011191368,0.6754828095436096,0.5598995089530945,-0.021026676520705223
